Import Data,Date,Item,Received,Item Not Received Data,Pass 1,Pass 2,Pass 3,Notes
06/06/2023;[45157];Varrs,06.06.2023,45157.0,Varrs,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Cindershard Ring
06/06/2023;[45658];Nyxiana,06.06.2023,45658.0,Nyxiana,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Mantle of the Wayward Vanquisher
06/06/2023;[45320];_disenchanted,06.06.2023,45320.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Shoulderplates of the Eternal
06/06/2023;[45599];Batemain,06.06.2023,45599.0,Batemain,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Sabatons of Lifeless Night
06/06/2023;[45108];Jojod,06.06.2023,45108.0,Jojod,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Mechanist's Bindings
06/06/2023;[45114];_disenchanted,06.06.2023,45114.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Steamcaller's Totem
06/06/2023;[45253];Wodanna,06.06.2023,45253.0,Wodanna,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Mantle of Wavering Calm
06/06/2023;[45228];Baesick,06.06.2023,45228.0,Baesick,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Handguards of the Enclave
06/06/2023;[45632];_disenchanted,06.06.2023,45632.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Breastplate of the Wayward Conqueror
06/06/2023;[45275];Gagethemage,06.06.2023,45275.0,Gagethemage,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Bracers of Unleashed Magic
06/06/2023;[45243];Gagethemage,06.06.2023,45243.0,Gagethemage,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Sapphire Amulet of Renewal
06/06/2023;[45149];_disenchanted,06.06.2023,45149.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Bracers of the Broodmother
06/06/2023;[45248];_disenchanted,06.06.2023,45248.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Clockwork Legplates
06/06/2023;[45239];_disenchanted,06.06.2023,45239.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Runeshaper's Gloves
06/06/2023;[45270];_disenchanted,06.06.2023,45270.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Idol of the Crying Wind
06/06/2023;[45141];Jojod,06.06.2023,45141.0,Jojod,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Proto-hide Leggings
06/06/2023;[45518];Sinc,06.06.2023,45518.0,Sinc,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Flare of the Heavens
06/06/2023;[45038];Rattenfänger,06.06.2023,45038.0,Rattenfänger,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,
45084;45532;Lumchi,06.07.2023,45532.0,Lumchi,,,,,Cowl of Dark Whispers
45084;45532;Gagethemage,06.07.2023,45532.0,Gagethemage,,,,,Cowl of Dark Whispers
45084;45532;Rumpylock,06.07.2023,45532.0,Rumpylock,,,,,Cowl of Dark Whispers
45084;45532;Djiino,06.07.2023,45532.0,Djiino,,,,,Cowl of Dark Whispers
06/13/2023;[45496];Baesick,06.13.2023,45496.0,Baesick,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Titanskin Cloak
06/13/2023;[45544];_disenchanted,06.13.2023,45544.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Leggings of the Tortured Earth
06/13/2023;[45611];Jojod,06.13.2023,45611.0,Jojod,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Solar Bindings
06/13/2023;[45273];_disenchanted,06.13.2023,45273.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Handwraps of Plentiful Recovery
06/13/2023;[45657];Budulu,06.13.2023,45657.0,Budulu,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Mantle of the Wayward Protector
06/13/2023;[45038];Rattenfänger,06.13.2023,45038.0,Rattenfänger,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,
06/13/2023;[45234];_disenchanted,06.13.2023,45234.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Rapture
06/13/2023;[45524];_disenchanted,06.13.2023,45524.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Chestguard of Insidious Intent
06/13/2023;[45658];Batemain,06.13.2023,45658.0,Batemain,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Mantle of the Wayward Vanquisher
06/13/2023;[45531];_disenchanted,06.13.2023,45531.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Chestguard of the Fallen God
06/13/2023;[45514];Djiino,06.13.2023,45514.0,Djiino,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Mantle of the Unknowing
06/13/2023;[45502];_disenchanted,06.13.2023,45502.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Helm of the Faceless
06/13/2023;[45038];Rattenfänger,06.13.2023,45038.0,Rattenfänger,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,
06/13/2023;[45516];Cñc,06.13.2023,45516.0,Cñc,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,"Voldrethar, Dark Blade of Oblivion"
06/13/2023;[45492];_disenchanted,06.13.2023,45492.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Malleable Steelweave Mantle
06/13/2023;[45224];Varrs,06.13.2023,45224.0,Varrs,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Drape of the Lithe
06/13/2023;[45655];Rilox,06.13.2023,45655.0,Rilox,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Legplates of the Wayward Vanquisher
06/13/2023;[46110];Attaris,06.13.2023,46110.0,Attaris,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,
06/13/2023;[45112];Wyrmus,06.13.2023,45112.0,Wyrmus,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,The Leviathan's Coil
06/13/2023;[45639];Rattenfänger,06.13.2023,45639.0,Rattenfänger,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Crown of the Wayward Protector
06/13/2023;[45468];_disenchanted,06.13.2023,45468.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Leggings of Lost Love
06/13/2023;[45570];Wyrmus,06.13.2023,45570.0,Wyrmus,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Skyforge Crossbow
06/13/2023;[45462];_disenchanted,06.13.2023,45462.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Gloves of the Frozen Glade
06/13/2023;[45453];_disenchanted,06.13.2023,45453.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Winter's Icy Embrace
06/13/2023;[45548];_disenchanted,06.13.2023,45548.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Belt of the Sleeper
06/13/2023;[45238];_disenchanted,06.13.2023,45238.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Overload Legwraps
06/13/2023;[45315];_disenchanted,06.13.2023,45315.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Stonerender
06/13/2023;[45441];_disenchanted,06.13.2023,45441.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Sandals of the Ancient Keeper
06/13/2023;[45327];Varrs,06.13.2023,45327.0,Varrs,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Siren's Cry
06/13/2023;[45268];_disenchanted,06.13.2023,45268.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Gloves of the Pythonic Guardian
06/13/2023;[45038];Rattenfänger,06.13.2023,45038.0,Rattenfänger,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,
06/13/2023;[45244];Varrs,06.13.2023,45244.0,Varrs,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Greaves of Swift Vengeance
06/13/2023;[45857];Rumpylock,06.13.2023,45857.0,Rumpylock,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,
06/13/2023;[45150];_disenchanted,06.13.2023,45150.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Collar of the Wyrmhunter
06/13/2023;[45612];Budulu,06.13.2023,45612.0,Budulu,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Constellus
06/13/2023;[45570];Varrs,06.13.2023,45570.0,Varrs,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Skyforge Crossbow
06/13/2023;[45260];_disenchanted,06.13.2023,45260.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Boots of Hasty Revival
06/13/2023;[45250];_disenchanted,06.13.2023,45250.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Crazed Construct Ring
06/13/2023;[45150];Sinc,06.13.2023,45150.0,Sinc,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Collar of the Wyrmhunter
06/13/2023;[45445];Bubblt,06.13.2023,45445.0,Bubblt,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Breastplate of the Devoted
06/13/2023;[45140];_disenchanted,06.13.2023,45140.0,_disenchanted,Ailuvass;Attaris;Baesick;Bananajojo;Batemain;Bubblt;Budulu;Cñc;Djiino;Jojod;Lilyna;Lumchi;Mochtitan;Moltencorr;Mosse;Nyxiana;Rattenfänger;Reae;Relsie;Rilox;Roffle;Rumpylock;Sinc;Sorwaz;Varrs;Wyrmus;Sneakybeak;Toada;Gage;Wodanna;Gagethemage,,,,Razorscale Shoulderguards
